0
21.5332
43.0664
64.5996
86.1328
107.666
129.199
150.732
172.266
193.799
215.332
236.865
258.398
279.932
301.465
322.998
344.531
366.064
387.598
409.131
430.664
452.197
473.73
495.264
516.797
538.33
559.863
581.396
602.93
624.463
645.996
667.529
689.062
710.596
732.129
753.662
775.195
796.729
818.262
839.795
861.328
882.861
904.395
925.928
947.461
968.994
990.527
1012.06
1033.59
1055.13
1076.66
1098.19
1119.73
1141.26
1162.79
1184.33
1205.86
1227.39
1248.93
1270.46
1291.99
1313.53
1335.06
1356.59
1378.12
1399.66
1421.19
1442.72
1464.26
1485.79
1507.32
1528.86
1550.39
1571.92
1593.46
1614.99
1636.52
1658.06
1679.59
1701.12
1722.66
1744.19
1765.72
1787.26
1808.79
1830.32
1851.86
1873.39
1894.92
1916.46
1937.99
1959.52
1981.05
2002.59
2024.12
2045.65
2067.19
2088.72
2110.25
2131.79
2153.32
2174.85
2196.39
2217.92
2239.45
2260.99
2282.52
2304.05
2325.59
2347.12
2368.65
2390.19
2411.72
2433.25
2454.79
2476.32
2497.85
2519.38
2540.92
2562.45
2583.98
2605.52
2627.05
2648.58
2670.12
2691.65
2713.18
2734.72
2756.25
2777.78
2799.32
2820.85
2842.38
2863.92
2885.45
2906.98
2928.52
2950.05
2971.58
2993.12
3014.65
3036.18
3057.71
3079.25
3100.78
3122.31
3143.85
3165.38
3186.91
3208.45
3229.98
3251.51
3273.05
3294.58
3316.11
3337.65
3359.18
3380.71
3402.25
3423.78
3445.31
3466.85
3488.38
3509.91
3531.45
3552.98
3574.51
3596.04
3617.58
3639.11
3660.64
3682.18
3703.71
3725.24
3746.78
3768.31
3789.84
3811.38
3832.91
3854.44
3875.98
3897.51
3919.04
3940.58
3962.11
3983.64
4005.18
4026.71
4048.24
4069.78
4091.31
4112.84
4134.38
4155.91
4177.44
4198.97
4220.51
4242.04
4263.57
4285.11
4306.64
4328.17
4349.71
4371.24
4392.77
4414.31
4435.84
4457.37
4478.91
4500.44
4521.97
4543.51
4565.04
4586.57
4608.11
4629.64
4651.17
4672.71
4694.24
4715.77
4737.3
4758.84
4780.37
4801.9
4823.44
4844.97
4866.5
4888.04
4909.57
4931.1
4952.64
4974.17
4995.7
5017.24
5038.77
5060.3
5081.84
5103.37
5124.9
5146.44
5167.97
5189.5
5211.04
5232.57
5254.1
5275.63
5297.17
5318.7
5340.23
5361.77
